date,fs,wd,md,fh
2016/9/16 7:00,5.9,27.1,1.1,425
2016/9/16 7:15,6.1333,27.2043,1.1,371
2016/9/16 7:30,5.2333,27.5,1.1,129.3333
2016/9/16 7:45,4.8,27.9769,1.1,228
2016/9/16 8:00,6.4,28.3973,1.1,510
2016/9/16 8:15,7.42,28.74,1.1,653.3333
2016/9/16 8:30,7.1,28.8147,1.1,1006
2016/9/16 8:45,6.3,29.2807,1.1,442
2016/9/16 9:00,5.9,29.5,1.1,398.3333
2016/9/16 9:15,6.3333,29.7643,1.1,855
2016/9/16 9:30,8.5,29.92,1.1,1086
2016/9/16 9:45,6.1857,30.3258,1.1,710.3333
2016/9/16 10:00,6.4,30.4,1.1,749
2016/9/16 10:15,6.1,30.9263,1.1,338
2016/9/16 10:30,7.5333,31.0029,1.1,922.3333
2016/9/16 10:45,5.7,31.3622,1.1,468.6667
2016/9/16 11:00,7.8,31.7,1.1,593
2016/9/16 11:15,7.4,31.7038,1.1,751
2016/9/16 11:30,4.9,32.5,1.1,185
2016/9/16 11:45,6.75,32.6231,1.1,644.5
2016/9/16 12:00,5.8,33.0562,1.1,190
2016/9/16 12:15,6.1,33.441,1.1,455
2016/9/16 12:30,5.2,33.7,1.1,184
2016/9/16 12:45,5.4333,33.9297,1.1,339
2016/9/16 13:00,5.4857,33.9,1.1,219
2016/9/16 13:15,4.85,34.1695,1.1,150
2016/9/16 13:30,3.5,34.1,1.1,-2
2016/9/16 13:45,5.3,33.9829,1.1,237
2016/9/16 14:00,4.2857,34.6,1.1,87
2016/9/16 14:15,4,34.575,1.1,46
2016/9/16 14:30,3.7,34.6376,1.1,37
2016/9/16 14:45,4.78,34.9731,1.1,92
2016/9/16 15:00,5.5333,34.742,1.1,235.3333
2016/9/16 15:15,4.4,35.2025,1.1,113
2016/9/16 15:30,4.65,35.6009,1.1,142
2016/9/16 15:45,5.2,35.562,1.1,149
2016/9/16 16:00,3.46,36.4034,1.1,0
2016/9/16 16:15,3.6,36.572,1.1,0
2016/9/16 16:30,2.2667,37.0981,1.1,0
2016/9/16 16:45,1.26,36.4522,1.1,0
2016/9/16 17:00,3.7,35.8057,1.1,18
2016/9/16 17:15,4.3,35.5314,1.1,-2.4559
2016/9/16 17:30,1.54,35.5,1.1,0
2016/9/16 17:45,4.9,34.4036,1.1,0
2016/9/16 18:00,7.7667,33,1.1,1076
2016/9/16 18:15,5.7889,31.9568,1.1,415
2016/9/16 18:30,5.7,31.6254,1.1,283
2016/9/16 18:45,5.5,31.0788,1.1,288
2016/9/16 19:00,4.4,30.86,1.1,112
2016/9/16 19:15,5.2,30.3409,1.1,231.3333
2016/9/16 19:30,3.7667,30.2,1.1,99.6
2016/9/16 19:45,3.9667,30.1038,1.1,60
2016/9/16 20:00,6,30.1726,1.1,332
2016/9/16 20:15,5.7,29.8307,1.1,447
2016/9/16 20:30,5.86,29.078,1.1,317.3333
2016/9/16 20:45,5.4,28.97,1.1,223
2016/9/16 21:00,4.2,28.8,1.1,76
2016/9/16 21:15,4.7,28.8556,1.1,91
2016/9/16 21:30,4.65,29.1,1.1,107
2016/9/16 21:45,4.45,29.15,1.1,88
2016/9/16 22:00,4.64,28.9043,1.1,85
2016/9/16 22:15,4.9,28.7306,1.1,102
2016/9/16 22:30,4.5,28.8957,1.1,136
2016/9/16 22:45,4.7,28.8981,1.1,108
2016/9/16 23:00,4.3333,29.0333,1.1,72.6667
2016/9/16 23:15,5.1,29.0649,1.1,235
2016/9/16 23:30,6.2,28.9939,1.1,411.6667
2016/9/16 23:45,6.025,28.59,1.1,377.6
2016/9/17 0:00,6.3,28.4,1.1,506
2016/9/17 0:15,6.2889,28.233,1.1,474.6667
2016/9/17 0:30,5.3,28.1962,1.1,205.5
2016/9/17 0:45,5.5,28.1334,1.1,227
2016/9/17 1:00,5.2333,28.1,1.1,233
2016/9/17 1:15,5,27.8774,1.1,300
2016/9/17 1:30,5.5,27.9,1.1,238
2016/9/17 1:45,5.15,27.85,1.1,223.5
2016/9/17 2:00,5.7,27.7,1.1,248
2016/9/17 2:15,6.05,27.7,1.1,307
2016/9/17 2:30,6.0333,27.6602,1.1,338.3333
2016/9/17 2:45,5.25,27.6566,1.1,173.5
2016/9/17 3:00,5.5333,27.6024,1.1,199
2016/9/17 3:15,5.6,27.4004,1.1,278.5
2016/9/17 3:30,5.74,27.3826,1.1,307
2016/9/17 3:45,5.7333,27.4,1.1,338.3333
2016/9/17 4:00,6.05,27.4,1.1,431.5
2016/9/17 4:15,5.5143,27.2,1.1,260
2016/9/17 4:30,5.75,27.1995,1.1,400.5
2016/9/17 4:45,6.3429,26.9442,1.1,515.8
2016/9/17 5:00,6,26.8952,1.1,467.6667
2016/9/17 5:15,5.9,26.9071,1.1,358
2016/9/17 5:30,6.2,27,1.1,382
2016/9/17 5:45,6,26.737,1.1,390.6
2016/9/17 6:00,5.9556,26.7,1.1,411
2016/9/17 6:15,5.8143,26.7516,1.1,345.5
2016/9/17 6:30,5.4,26.7187,1.1,298
2016/9/17 6:45,6.28,26.9873,1.1,423.5
2016/9/17 7:00,6.1,27.1995,1.1,418.5
2016/9/17 7:15,6.3,27.3105,1.1,433
2016/9/17 7:30,5.9,27.6,1.1,328
2016/9/17 7:45,4.3,28.1017,1.1,91
2016/9/17 8:00,6.25,28.5,1.1,367.5
2016/9/17 8:15,5.95,28.8971,1.1,513.5
2016/9/17 8:30,6.08,29.2,1.1,554
2016/9/17 8:45,6.1333,29.3686,1.1,401.3333
2016/9/17 9:00,5.3,29.9,1.1,223
2016/9/17 9:15,6.55,30.1509,1.1,590
2016/9/17 9:30,5.6,30.2,1.1,475
2016/9/17 9:45,6.3,30.5613,1.1,393
2016/9/17 10:00,4.9667,30.5571,1.1,339.3333
2016/9/17 10:15,6.8,30.769,1.1,398
2016/9/17 10:30,4.9,31.1,1.1,316
2016/9/17 10:45,6.175,31.3206,1.1,423
2016/9/17 11:00,5.8,31.5296,1.1,472.3333
2016/9/17 11:15,6.9,31.8356,1.1,479
2016/9/17 11:30,5,32.2,1.1,304.6667
2016/9/17 11:45,7.3,32.3889,1.1,823
2016/9/17 12:00,5.7333,32.6985,1.1,366.3333
2016/9/17 12:15,5.1,32.4781,1.1,129
2016/9/17 12:30,5.1,32.7,1.1,274
2016/9/17 12:45,5.8,33.2,1.1,425
2016/9/17 13:00,5.25,33.0996,1.1,194.5
2016/9/17 13:15,5.6,33.4099,1.1,491
2016/9/17 13:30,6.1,33.2,1.1,732
2016/9/17 13:45,6.32,33.5818,1.1,508.8
2016/9/17 14:00,6.6,33.7,1.1,740
2016/9/17 14:15,5.6,34.0791,1.1,404
2016/9/17 14:30,5.2,34.3471,1.1,244
2016/9/17 14:45,6.1,34.3444,1.1,49
2016/9/17 15:00,4.8,34.5,1.1,89
2016/9/17 15:15,6.06,34.4707,1.1,611
2016/9/17 15:30,6.1333,34.5,1.1,397.6667
2016/9/17 15:45,5.1333,34.7545,1.1,104.2
2016/9/17 16:00,5.3,34.6582,1.1,245
2016/9/17 16:15,6.5,34.6331,1.1,334
2016/9/17 16:30,5.4,34.7,1.1,218
2016/9/17 16:45,4.7,34.7928,1.1,136
2016/9/17 17:00,5.45,34.5748,1.1,183.5
2016/9/17 17:15,3.38,34.7622,1.1,56.4
2016/9/17 17:30,5.02,34.8959,1.1,136.8
2016/9/17 17:45,5.4286,33.9233,1.1,219.4
2016/9/17 18:00,6.55,33.058,1.1,576
2016/9/17 18:15,7.5667,32.312,1.1,940.3333
2016/9/17 18:30,5.95,32.1992,1.1,232.5
2016/9/17 18:45,7.3,32.0756,1.1,710
2016/9/17 19:00,6.3,31.3,1.1,550
2016/9/17 19:15,6.05,30.8489,1.1,436
2016/9/17 19:30,5.85,30.6003,1.1,371
2016/9/17 19:45,5.6,30.3542,1.1,264
2016/9/17 20:00,6.1,30.1,1.1,510
2016/9/17 20:15,5.9429,29.8429,1.1,465
2016/9/17 20:30,5.7,29.6,1.1,412
2016/9/17 20:45,6,29.3077,1.1,518.6
2016/9/17 21:00,5.4,29.3,1.1,454
2016/9/17 21:15,5.8,28.9575,1.1,401.5
2016/9/17 21:30,5.8,28.8,1.1,304
2016/9/17 21:45,5.8,28.6455,1.1,329
2016/9/17 22:00,5.8,28.6,1.1,450
2016/9/17 22:15,6.4,28.4394,1.1,550
2016/9/17 22:30,6.2,28.4,1.1,514.3333
2016/9/17 22:45,5.6333,28.2,1.1,386.8
2016/9/17 23:00,6.5,27.9863,1.1,340
2016/9/17 23:15,5.5,27.8841,1.1,331
2016/9/17 23:30,6.3,27.8,1.1,431
2016/9/17 23:45,6.2778,27.8,1.1,461.3333
2016/9/18 0:00,6.6,27.7712,1.1,631
2016/9/18 0:15,6.8,27.7627,1.1,743.4
2016/9/18 0:30,6.76,27.6988,1.1,794
2016/9/18 0:45,6.2,27.5,1.1,518
2016/9/18 1:00,6.1,27.4001,1.1,637
2016/9/18 1:15,7.4,27.2651,1.1,732
2016/9/18 1:30,6.22,27.1,1.1,551.6667
2016/9/18 1:45,5.7667,27.1,1.1,432.2
2016/9/18 2:00,5.8,27.1,1.1,341
2016/9/18 2:15,5.75,27.1524,1.1,436.5
2016/9/18 2:30,5.66,27.2,1.1,349.6667
2016/9/18 2:45,6.28,27.3,1.1,489.6667
2016/9/18 3:00,5.5,27.1333,1.1,370
2016/9/18 3:15,6.3,27.1,1.1,480
2016/9/18 3:30,6.1,27.1,1.1,481
2016/9/18 3:45,6.6571,27.0759,1.1,509.5
2016/9/18 4:00,5.7,26.9333,1.1,298.6667
2016/9/18 4:15,5.0857,26.9,1.1,210.5
2016/9/18 4:30,6,26.9746,1.1,383
2016/9/18 4:45,5.96,26.9375,1.1,355
2016/9/18 5:00,5.3,26.9,1.1,207
2016/9/18 5:15,4.6,26.8924,1.1,158
2016/9/18 5:30,5.82,26.8002,1.1,303
2016/9/18 5:45,6.66,26.9,1.1,694.3333
2016/9/18 6:00,6.95,26.6798,1.1,639.75
2016/9/18 6:15,7.15,26.6744,1.1,698.5
2016/9/18 6:30,8.1,26.7045,1.1,680
2016/9/18 6:45,6.35,26.7917,1.1,570.5
2016/9/18 7:00,5.3,26.9,1.1,229
2016/9/18 7:15,5.6,27.1957,1.1,312.5
2016/9/18 7:30,5.5333,27.4405,1.1,301.3333
2016/9/18 7:45,6.5,27.8525,1.1,472
2016/9/18 8:00,5.4,28.3235,1.1,473.5
2016/9/18 8:15,7.6,28.5291,1.1,974
2016/9/18 8:30,5.8,28.915,1.1,482
2016/9/18 8:45,6,29.1776,1.1,531
2016/9/18 9:00,7.75,29.4795,1.1,538.5
2016/9/18 9:15,5.7333,29.5286,1.1,353.6667
2016/9/18 9:30,4.8,29.8988,1.1,127
2016/9/18 9:45,4,30.7,1.1,209
2016/9/18 10:00,5.9,30.5,1.1,460
2016/9/18 10:15,4.5,31.05,1.1,184
2016/9/18 10:30,4.6,31.0857,1.1,105.5
2016/9/18 10:45,5.55,31.5086,1.1,262.1429
2016/9/18 11:00,5.7,31.6322,1.1,321
2016/9/18 11:15,6.4,32.0189,1.1,565
2016/9/18 11:30,5.3,32.3831,1.1,264.6667
2016/9/18 11:45,5.15,32.5792,1.1,176.4
2016/9/18 12:00,5.8,32.9,1.1,239
2016/9/18 12:15,6.22,32.89,1.1,358.75
2016/9/18 12:30,2.6,33.4,1.1,22
2016/9/18 12:45,4.35,33.7545,1.1,34
2016/9/18 13:00,5.65,33.5388,1.1,170
2016/9/18 13:15,5,33.9881,1.1,162
2016/9/18 13:30,5,34.2992,1.1,130
2016/9/18 13:45,4.9333,34.3954,1.1,105.6667
2016/9/18 14:00,5.1,34.5,1.1,54
2016/9/18 14:15,4.96,34.6674,1.1,155.5
2016/9/18 14:30,4.9,34.8462,1.1,172.3333
2016/9/18 14:45,5.4333,34.95,1.1,196
2016/9/18 15:00,4.1333,35,1.1,64.6667
2016/9/18 15:15,5.7143,35.4857,1.1,278
2016/9/18 15:30,4.3,35.6992,1.1,0
2016/9/18 15:45,3.65,36.1659,1.1,-0.4314
2016/9/18 16:00,2.2,35.9,1.1,-1
2016/9/18 16:15,3.8,36.3,1.1,-0.8152
2016/9/18 16:30,4.25,36.3849,1.1,0
2016/9/18 16:45,5.1333,35.0209,1.1,176.6667
2016/9/18 17:00,6.4,34.3,1.1,398
2016/9/18 17:15,6.55,33.8884,1.1,755.5
2016/9/18 17:30,5.3,33.5,1.1,459
2016/9/18 17:45,6.4,33.0937,1.1,593
2016/9/18 18:00,6.8667,32.9,1.1,293.3333
2016/9/18 18:15,7.9,32.3596,1.1,472
2016/9/18 18:30,7.1,31.7025,1.1,668
2016/9/18 18:45,5.6333,31.4899,1.1,507
2016/9/18 19:00,8.8,30.9,1.1,1343
2016/9/18 19:15,5.3333,30.4799,1.1,338.6667
2016/9/18 19:30,6.2,30.2,1.1,641
2016/9/18 19:45,6.62,29.8102,1.1,647
2016/9/18 20:00,7.05,29.6,1.1,973
2016/9/18 20:15,5.3,29.3,1.1,438.5
2016/9/18 20:30,6.1,29.1002,1.1,534.3333
2016/9/18 20:45,7.18,28.92,1.1,701.5
2016/9/18 21:00,7.12,28.8,1.1,689
2016/9/18 21:15,7.55,28.6347,1.1,485.5
2016/9/18 21:30,5.8,28.4707,1.1,338.6667
2016/9/18 21:45,8.3,28.3954,1.1,855
2016/9/18 22:00,6.15,28.2,1.1,559.75
2016/9/18 22:15,8.3571,28.0224,1.1,862.3333
2016/9/18 22:30,7,27.9,1.1,765.6667
2016/9/18 22:45,6.4,27.8,1.1,612.6667
2016/9/18 23:00,7.1,27.7105,1.1,765.6667
2016/9/18 23:15,6.5,27.7,1.1,676
2016/9/18 23:30,8.05,27.7,1.1,1096.5
2016/9/18 23:45,6.4,27.6643,1.1,915.6667
2016/9/19 0:00,7,27.7,1.1,898
2016/9/19 0:15,7.7,27.6692,1.1,944
2016/9/19 0:30,7.8,27.7,1.1,1237
2016/9/19 0:45,8.22,27.6714,1.1,1147.6667
2016/9/19 1:00,6.625,27.5988,1.1,695.5
2016/9/19 1:15,9.7,27.6,1.1,1401
2016/9/19 1:30,5.36,27.4644,1.1,331.5
2016/9/19 1:45,7.05,27.4931,1.1,731.25
2016/9/19 2:00,7.25,27.4823,1.1,800
2016/9/19 2:15,7.22,27.4613,1.1,585
2016/9/19 2:30,6.8,27.385,1.1,774
2016/9/19 2:45,7.9,27.3515,1.1,1149
2016/9/19 3:00,6.3,27.4,1.1,792
2016/9/19 3:15,6.3,27.4268,1.1,866
2016/9/19 3:30,6.3,27.4412,1.1,680
2016/9/19 3:45,8.7,27.4763,1.1,1347
2016/9/19 4:00,6.7,27.3,1.1,681
2016/9/19 4:15,6.25,27.2176,1.1,512.5
2016/9/19 4:30,6.1,27.2,1.1,512
2016/9/19 4:45,6.9,27.1122,1.1,679
2016/9/19 5:00,5.9714,27.1,1.1,337
2016/9/19 5:15,5.64,27.1068,1.1,273
2016/9/19 5:30,4.6,27.1,1.1,143
2016/9/19 5:45,4.5,27.1,1.1,122
2016/9/19 6:00,5.55,27.2043,1.1,231
2016/9/19 6:15,5.3,27.3,1.1,174.3333
2016/9/19 6:30,4.9,27.4,1.1,257
2016/9/19 6:45,4.7857,27.4,1.1,126.5
2016/9/19 7:00,5.0667,27.5,1.1,165.3333
2016/9/19 7:15,5.86,27.5908,1.1,306.6667
2016/9/19 7:30,5.5,27.6594,1.1,236.6667
2016/9/19 7:45,5.7667,27.5959,1.1,273.6
2016/9/19 8:00,4.9,27.6,1.1,138
2016/9/19 8:15,5,27.7198,1.1,144
2016/9/19 8:30,4.55,27.9,1.1,94
2016/9/19 8:45,4.8,28.25,1.1,129.5
2016/9/19 9:00,4.85,28.4,1.1,97
2016/9/19 9:15,5.3333,28.7985,1.1,265.6667
2016/9/19 9:30,5.3,29.0802,1.1,173
2016/9/19 9:45,6.05,29.2158,1.1,319.5
2016/9/19 10:00,6.32,29.5635,1.1,574.6667
2016/9/19 10:15,3.7667,29.9938,1.1,60.3333
2016/9/19 10:30,4.5,30.802,1.1,138.3333
2016/9/19 10:45,5.6,30.8865,1.1,296.25
2016/9/19 11:00,5.55,31.1459,1.1,284.5
2016/9/19 11:15,5.6,31.4513,1.1,270
2016/9/19 11:30,5.6,31.5,1.1,290
2016/9/19 11:45,4.4,31.7906,1.1,142
2016/9/19 12:00,5.18,32.1,1.1,249
2016/9/19 12:15,4.6,32.6264,1.1,151
2016/9/19 12:30,5.1,32.9,1.1,254
2016/9/19 12:45,5.46,33.5545,1.1,126
2016/9/19 13:00,5.2667,33.8136,1.1,121.6667
2016/9/19 13:15,6.35,33.4345,1.1,470.5
2016/9/19 13:30,5.3286,33.199,1.1,366
2016/9/19 13:45,5.025,33.0621,1.1,143.5
2016/9/19 14:00,5.75,33.0323,1.1,289
2016/9/19 14:15,5.48,32.9689,1.1,255
2016/9/19 14:30,5.14,33,1.1,198
2016/9/19 14:45,4.5,33.15,1.1,133.5
2016/9/19 15:00,3.62,33.3,1.1,44.5
2016/9/19 15:15,3.3,33.3312,1.1,35.6667
2016/9/19 15:30,3.9,33.5,1.1,46
2016/9/19 15:45,4.3,33.5286,1.1,60.5
2016/9/19 16:00,3.1667,33.8991,1.1,0
2016/9/19 16:15,5,33.7859,1.1,0.92
2016/9/19 16:30,5.22,33.54,1.1,155.6667
2016/9/19 16:45,4.8333,33.4324,1.1,153
2016/9/19 17:00,4.3,33.1,1.1,130
2016/9/19 17:15,4.2,32.9428,1.1,104
2016/9/19 17:30,4.9,32.7002,1.1,137.5
2016/9/19 17:45,4.7,32.2547,1.1,170
2016/9/19 18:00,5.3,31.869,1.1,131
2016/9/19 18:15,5.7429,31.4764,1.1,316
2016/9/19 18:30,6.1,31.1,1.1,422
2016/9/19 18:45,6.4,30.5192,1.1,528
2016/9/19 19:00,4.5,30.2,1.1,285
2016/9/19 19:15,6.25,29.7511,1.1,0
2016/9/19 19:30,6.4,29.5,1.1,0
2016/9/19 19:45,6.56,29.214,1.1,0
2016/9/19 20:00,5.775,29.2,1.1,0
2016/9/19 20:15,6.25,29,1.1,0
2016/9/19 20:30,6.1,28.9,1.1,0
2016/9/19 20:45,5.6,28.8678,1.1,0
2016/9/19 21:00,6,28.8978,1.1,0
2016/9/19 21:15,6.9,29.5778,1.1,0
2016/9/19 21:30,6.58,29.4969,1.1,0
2016/9/19 21:45,4.0333,28.8757,1.1,-0.5246
2016/9/19 22:00,5.8,28.4,1.1,397
2016/9/19 22:15,5.8667,28.2731,1.1,275.3333
2016/9/19 22:30,5.62,28.1998,1.1,272
2016/9/19 22:45,5.8333,27.9964,1.1,319.4
2016/9/19 23:00,5.1,27.8724,1.1,193
2016/9/19 23:15,4.5,27.8828,1.1,107
2016/9/19 23:30,4.85,27.8,1.1,116
2016/9/19 23:45,5.3,27.7,1.1,154
2016/9/20 0:00,5.5,27.7,1.1,256
2016/9/20 0:15,5.7857,27.6636,1.1,306
2016/9/20 0:30,5.82,27.6,1.1,344.5
2016/9/20 0:45,6.2,27.5698,1.1,495
2016/9/20 1:00,6,27.4,1.1,402
2016/9/20 1:15,5.9571,27.3,1.1,468
2016/9/20 1:30,6.3,27.2835,1.1,446
2016/9/20 1:45,6.35,27.1896,1.1,551.5
2016/9/20 2:00,5.86,27.1991,1.1,433.3333
2016/9/20 2:15,6.2,27.0375,1.1,422
2016/9/20 2:30,6.4,27.1,1.1,538
2016/9/20 2:45,6.9143,26.9,1.1,697
2016/9/20 3:00,8.1,26.8,1.1,808
2016/9/20 3:15,6.2,26.5292,1.1,536.5
2016/9/20 3:30,6.1,26.3757,1.1,530
2016/9/20 3:45,6.34,26.4328,1.1,581
2016/9/20 4:00,6.2667,26.4,1.1,401.3333
2016/9/20 4:15,5.76,26.434,1.1,414
2016/9/20 4:30,6,26.5,1.1,518
2016/9/20 4:45,6.2,26.6036,1.1,537.6
2016/9/20 5:00,5.65,26.7153,1.1,464.5
2016/9/20 5:15,6.4,26.9967,1.1,784
2016/9/20 5:30,6.8,26.9,1.1,545
2016/9/20 5:45,6.3,26.9364,1.1,611
2016/9/20 6:00,6.65,26.898,1.1,540
2016/9/20 6:15,6.3,26.8957,1.1,509.5
2016/9/20 6:30,6,27,1.1,379.5
2016/9/20 6:45,6.45,27.1813,1.1,473.5
2016/9/20 7:00,6.1,27.2733,1.1,471
2016/9/20 7:15,6.45,27.3964,1.1,472.5
2016/9/20 7:30,6,27.5,1.1,338
2016/9/20 7:45,6.1,28.0804,1.1,423
2016/9/20 8:00,5.8,28.5495,1.1,437
2016/9/20 8:15,6.3,28.8762,1.1,497
2016/9/20 8:30,6.45,29.1997,1.1,568.5
2016/9/20 8:45,6.6,29.4612,1.1,544
2016/9/20 9:00,5.3,29.8429,1.1,381
2016/9/20 9:15,5.4,30.2875,1.1,232
2016/9/20 9:30,5.7,30.4,1.1,314
2016/9/20 9:45,5.5,30.8233,1.1,225
2016/9/20 10:00,5.4,31.2,1.1,217.3333
2016/9/20 10:15,3.9,32.0768,1.1,163
2016/9/20 10:30,5.7,31.8,1.1,252
2016/9/20 10:45,4.7429,32.0256,1.1,60.1429
2016/9/20 11:00,5.6333,32.2382,1.1,174
2016/9/20 11:15,4.65,32.6574,1.1,126.5
2016/9/20 11:30,5,32.6,1.1,53.5
2016/9/20 11:45,4.3,33.3009,1.1,136.5
2016/9/20 12:00,5.15,33.7386,1.1,58.5
2016/9/20 12:15,6,33.9267,1.1,156
2016/9/20 12:30,4.4,34.3,1.1,59
2016/9/20 12:45,3.65,35.4392,1.1,0
2016/9/20 13:00,2.85,35.9542,1.1,0
2016/9/20 13:15,5.5,35.2486,1.1,171
2016/9/20 13:30,4.7,35.8,1.1,165
2016/9/20 13:45,4.5,35.6544,1.1,85
2016/9/20 14:00,5.76,35.7965,1.1,231.3333
2016/9/20 14:15,5.0333,35.6818,1.1,193.2
2016/9/20 14:30,5.2,36.0967,1.1,343.6667
2016/9/20 14:45,3,36.3721,1.1,-1
2016/9/20 15:00,2,36.8,1.1,0
2016/9/20 15:15,2.4,36.4143,1.1,0
2016/9/20 15:30,5.3,36.2,1.1,112
2016/9/20 15:45,2.2,36.9857,1.1,0
2016/9/20 16:00,4.5571,37.0989,1.1,0
2016/9/20 16:15,3.42,37.4733,1.1,0
2016/9/20 16:30,3.1,37.1,1.1,0
2016/9/20 16:45,2.7,36.9892,1.1,0
2016/9/20 17:00,4.1,37.0881,1.1,0
2016/9/20 17:15,2.1333,36.975,1.1,0
2016/9/20 17:30,3.58,36.826,1.1,0
2016/9/20 17:45,2.1,37.003,1.1,0
2016/9/20 18:00,5.1,34.8,1.1,220
2016/9/20 18:15,6.3,33.675,1.1,466.5
2016/9/20 18:30,9.7,32.5004,1.1,1443
2016/9/20 18:45,7.65,32.0746,1.1,1111
2016/9/20 19:00,6.3,31.6,1.1,459
2016/9/20 19:15,6.2,30.9985,1.1,713
2016/9/20 19:30,6.6,30.5966,1.1,579
2016/9/20 19:45,6.75,30.3468,1.1,636.5
2016/9/20 20:00,6.65,30.1017,1.1,736
2016/9/20 20:15,6.9,29.7735,1.1,919
2016/9/20 20:30,6.6,29.5,1.1,706
2016/9/20 20:45,7,29.0809,1.1,766
2016/9/20 21:00,6.38,28.7689,1.1,642.6667
2016/9/20 21:15,6.6,28.6,1.1,946
2016/9/20 21:30,7.2,28.5,1.1,1079
2016/9/20 21:45,6.8667,28.2621,1.1,529.6
2016/9/20 22:00,6.0333,28.1,1.1,766
2016/9/20 22:15,5.8333,27.9025,1.1,569
2016/9/20 22:30,6.56,27.9,1.1,570.3333
2016/9/20 22:45,7.3667,27.88,1.1,849.6667
2016/9/20 23:00,6.5333,27.8,1.1,677.3333
2016/9/20 23:15,6.2857,27.7,1.1,533
2016/9/20 23:30,6,27.6,1.1,510.5
2016/9/20 23:45,5.9,27.6,1.1,392
2016/9/21 0:00,5.9,27.6,1.1,341
2016/9/21 0:15,6.4,27.7,1.1,396
2016/9/21 0:30,6.3,27.7,1.1,443
2016/9/21 0:45,6.2,27.7611,1.1,511
2016/9/21 1:00,6.42,27.8,1.1,608
2016/9/21 1:15,6.95,27.65,1.1,675
2016/9/21 1:30,6.3,27.5,1.1,599
2016/9/21 1:45,6.7,27.236,1.1,622
2016/9/21 2:00,6.3,27.1658,1.1,449
2016/9/21 2:15,5.62,27.2571,1.1,385.5
2016/9/21 2:30,5.7,27.062,1.1,291.2
2016/9/21 2:45,6.7,27.2714,1.1,561
2016/9/21 3:00,6.5,27.2,1.1,550
2016/9/21 3:15,6.92,27.2098,1.1,894.3333
2016/9/21 3:30,7.1,27.1,1.1,834
2016/9/21 3:45,7.85,27.0591,1.1,822
2016/9/21 4:00,7.3333,27,1.1,1059
2016/9/21 4:15,8.46,26.9909,1.1,1066
2016/9/21 4:30,7.3,26.9,1.1,887
2016/9/21 4:45,7.375,26.731,1.1,748.75
2016/9/21 5:00,5.5571,26.501,1.1,405
2016/9/21 5:15,6.3,26.4637,1.1,445
2016/9/21 5:30,6.2,26.5,1.1,487
2016/9/21 5:45,6.4333,26.4222,1.1,419.3333
2016/9/21 6:00,6.24,26.4,1.1,420
2016/9/21 6:15,6.2,26.68,1.1,513
2016/9/21 6:30,6.3,26.8003,1.1,579
2016/9/21 6:45,6.1,26.9,1.1,347
2016/9/21 7:00,6.1,27.1,1.1,370.5
2016/9/21 7:15,4.9,27.1734,1.1,160.5
2016/9/21 7:30,3.1,27.5,1.1,42
2016/9/21 7:45,4.4571,27.9108,1.1,155.3333
2016/9/21 8:00,5.9,28.2,1.1,379
2016/9/21 8:15,5.6,28.5153,1.1,238
2016/9/21 8:30,5,29.1,1.1,236
2016/9/21 8:45,5.8,29.4242,1.1,457
2016/9/21 9:00,5.2,29.9,1.1,199.3333
2016/9/21 9:15,4.9667,30.3578,1.1,210.6667
2016/9/21 9:30,5.5,30.643,1.1,263
2016/9/21 9:45,5.05,30.9136,1.1,312.5
2016/9/21 10:00,5.85,31.4017,1.1,287
2016/9/21 10:15,4.55,31.6722,1.1,117.5
2016/9/21 10:30,4.7,32.0173,1.1,128
2016/9/21 10:45,2.4333,32.6872,1.1,0.3333
2016/9/21 11:00,4.8,32.9,1.1,106.5
2016/9/21 11:15,3.4,33.3429,1.1,17
2016/9/21 11:30,4.1,33.7241,1.1,42
2016/9/21 11:45,4.5,34.1347,1.1,98
2016/9/21 12:00,3.4,33.9455,1.1,36
2016/9/21 12:15,4.65,34.5778,1.1,104.5
2016/9/21 12:30,4.2,34.5571,1.1,49
2016/9/21 12:45,2.3,34.9429,1.1,0
2016/9/21 13:00,1.5333,35.8,1.1,0
2016/9/21 13:15,5.66,36.0015,1.1,0
2016/9/21 13:30,4.1,36,1.1,0
2016/9/21 13:45,3.6,36.4118,1.1,0
2016/9/21 14:00,3.2333,36.802,1.1,0
2016/9/21 14:15,4.5,36.2923,1.1,72.5
2016/9/21 14:30,0.9,37.5483,1.1,0
2016/9/21 14:45,1.65,36.9565,1.1,0
2016/9/21 15:00,1.5,37.5,1.1,0
2016/9/21 15:15,3.2333,36.7944,1.1,0.5339
2016/9/21 15:30,2.25,36.3982,1.1,6
2016/9/21 15:45,5.3333,36.1343,1.1,173.8
2016/9/21 16:00,5,35.264,1.1,149.5
2016/9/21 16:15,5.58,35.4534,1.1,359
2016/9/21 16:30,6.2714,35.0013,1.1,563
2016/9/21 16:45,6.3556,34.5769,1.1,688
2016/9/21 17:00,9.6,33.7857,1.1,1461
2016/9/21 17:15,8,33.461,1.1,1391
2016/9/21 17:30,8.9,33.2367,1.1,1488
2016/9/21 17:45,6.1667,33.1758,1.1,479.3333
2016/9/21 18:00,6.45,32.9421,1.1,803
2016/9/21 18:15,9,32.6212,1.1,1715
2016/9/21 18:30,8.7,32.1,1.1,865
